event_id,event_name,phase,vehicle_type,parking_lot_id,assigned_capacity
229,EXPO REAL,assembly,cars,12,100
229,EXPO REAL,assembly,cars,11,225
229,EXPO REAL,assembly,cars,4,160
229,EXPO REAL,assembly,busses,4,240
229,EXPO REAL,assembly,trucks,4,500
229,EXPO REAL,assembly,trucks,3,580
229,EXPO REAL,runtime,cars,1,260
229,EXPO REAL,runtime,cars,2,675
229,EXPO REAL,runtime,cars,12,100
229,EXPO REAL,runtime,cars,11,225
229,EXPO REAL,runtime,cars,4,900
229,EXPO REAL,runtime,cars,3,650
229,EXPO REAL,runtime,cars,14,1100
229,EXPO REAL,runtime,cars,15,900
229,EXPO REAL,runtime,cars,16,1130
229,EXPO REAL,runtime,cars,5,770
229,EXPO REAL,runtime,busses,5,360
229,EXPO REAL,runtime,trucks,5,368
229,EXPO REAL,runtime,trucks,17,192
229,EXPO REAL,disassembly,cars,1,260
229,EXPO REAL,disassembly,cars,2,675
229,EXPO REAL,disassembly,cars,12,100
229,EXPO REAL,disassembly,cars,11,225
229,EXPO REAL,disassembly,cars,4,160
229,EXPO REAL,disassembly,busses,4,240
229,EXPO REAL,disassembly,trucks,4,500
229,EXPO REAL,disassembly,trucks,3,580
230,EXPOPHARM,assembly,cars,1,260
230,EXPOPHARM,assembly,cars,2,450
230,EXPOPHARM,assembly,busses,2,120
230,EXPOPHARM,assembly,trucks,2,104
230,EXPOPHARM,assembly,trucks,3,416
230,EXPOPHARM,runtime,cars,1,260
230,EXPOPHARM,runtime,cars,2,675
230,EXPOPHARM,runtime,cars,3,650
230,EXPOPHARM,runtime,cars,11,225
230,EXPOPHARM,runtime,cars,12,100
230,EXPOPHARM,runtime,cars,4,200
230,EXPOPHARM,runtime,busses,4,120
230,EXPOPHARM,runtime,trucks,4,160
230,EXPOPHARM,disassembly,cars,1,260
230,EXPOPHARM,disassembly,cars,2,300
230,EXPOPHARM,disassembly,busses,2,90
230,EXPOPHARM,disassembly,trucks,2,284
230,EXPOPHARM,disassembly,trucks,3,116
231,Performance Days,assembly,cars,4,240
231,Performance Days,assembly,busses,4,30
231,Performance Days,assembly,trucks,4,160
231,Performance Days,runtime,cars,4,900
231,Performance Days,runtime,cars,5,660
231,Performance Days,runtime,busses,5,90
231,Performance Days,runtime,trucks,5,120
231,Performance Days,disassembly,cars,4,320
231,Performance Days,disassembly,busses,4,60
231,Performance Days,disassembly,trucks,4,240
232,Wessels & Müller,assembly,cars,5,580
232,Wessels & Müller,assembly,busses,5,90
232,Wessels & Müller,assembly,trucks,5,440
232,Wessels & Müller,runtime,cars,5,1500
232,Wessels & Müller,runtime,cars,6,10
232,Wessels & Müller,runtime,busses,6,90
232,Wessels & Müller,runtime,trucks,6,120
232,Wessels & Müller,disassembly,cars,5,410
232,Wessels & Müller,disassembly,busses,5,60
232,Wessels & Müller,disassembly,trucks,5,320
233,Blocker Celonis,assembly,cars,1,260
233,Blocker Celonis,assembly,cars,2,610
233,Blocker Celonis,assembly,busses,2,63
233,Blocker Celonis,assembly,busses,12,87
233,Blocker Celonis,assembly,trucks,12,12
233,Blocker Celonis,assembly,trucks,11,224
233,Blocker Celonis,assembly,trucks,4,404
233,Blocker Celonis,runtime,cars,1,260
233,Blocker Celonis,runtime,cars,2,675
233,Blocker Celonis,runtime,cars,12,100
233,Blocker Celonis,runtime,cars,11,225
233,Blocker Celonis,runtime,cars,4,660
233,Blocker Celonis,runtime,busses,4,120
233,Blocker Celonis,runtime,trucks,4,120
233,Blocker Celonis,runtime,trucks,3,40
233,Blocker Celonis,disassembly,cars,1,260
233,Blocker Celonis,disassembly,cars,2,675
233,Blocker Celonis,disassembly,cars,12,65
233,Blocker Celonis,disassembly,busses,12,33
233,Blocker Celonis,disassembly,busses,11,147
233,Blocker Celonis,disassembly,trucks,11,76
233,Blocker Celonis,disassembly,trucks,4,684
234,Blocker informa,assembly,cars,5,750
234,Blocker informa,assembly,busses,5,120
234,Blocker informa,assembly,trucks,5,560
234,Blocker informa,runtime,cars,5,1500
234,Blocker informa,runtime,cars,6,500
234,Blocker informa,runtime,busses,6,75
234,Blocker informa,runtime,busses,7,45
234,Blocker informa,runtime,trucks,7,160
234,Blocker informa,disassembly,cars,5,690
234,Blocker informa,disassembly,busses,5,120
234,Blocker informa,disassembly,trucks,5,520
235,BIG,assembly,cars,5,120
235,BIG,assembly,busses,5,30
235,BIG,assembly,trucks,5,80
235,BIG,runtime,cars,5,240
235,BIG,disassembly,cars,5,70
235,BIG,disassembly,trucks,5,40
236,eMove360°,assembly,cars,5,40
236,eMove360°,assembly,trucks,5,40
236,eMove360°,runtime,cars,7,350
236,eMove360°,runtime,busses,7,30
236,eMove360°,runtime,trucks,7,40
236,eMove360°,disassembly,cars,5,20
237,Blocker Seamless,assembly,cars,6,220
237,Blocker Seamless,assembly,busses,6,30
237,Blocker Seamless,assembly,trucks,6,104
237,Blocker Seamless,assembly,trucks,7,56
237,Blocker Seamless,runtime,cars,5,710
237,Blocker Seamless,runtime,cars,6,100
237,Blocker Seamless,runtime,busses,6,60
237,Blocker Seamless,runtime,trucks,6,80
237,Blocker Seamless,disassembly,cars,5,520
237,Blocker Seamless,disassembly,busses,5,90
237,Blocker Seamless,disassembly,trucks,5,400
238,BEAUTY FORUM,assembly,cars,1,260
238,BEAUTY FORUM,assembly,cars,2,480
238,BEAUTY FORUM,assembly,busses,2,120
238,BEAUTY FORUM,assembly,trucks,2,72
238,BEAUTY FORUM,assembly,trucks,12,100
238,BEAUTY FORUM,assembly,trucks,11,224
238,BEAUTY FORUM,assembly,trucks,4,164
238,BEAUTY FORUM,runtime,cars,1,260
238,BEAUTY FORUM,runtime,cars,2,675
238,BEAUTY FORUM,runtime,cars,12,100
238,BEAUTY FORUM,runtime,cars,11,225
238,BEAUTY FORUM,runtime,cars,4,630
238,BEAUTY FORUM,runtime,busses,4,120
238,BEAUTY FORUM,runtime,trucks,4,148
238,BEAUTY FORUM,runtime,trucks,3,12
238,BEAUTY FORUM,disassembly,cars,3,540
238,BEAUTY FORUM,disassembly,busses,3,69
238,BEAUTY FORUM,disassembly,busses,14,21
238,BEAUTY FORUM,disassembly,trucks,14,400
239,The Munich Show - Mineralientage München,assembly,cars,1,260
239,The Munich Show - Mineralientage München,assembly,cars,2,590
239,The Munich Show - Mineralientage München,assembly,busses,2,84
239,The Munich Show - Mineralientage München,assembly,busses,3,66
239,The Munich Show - Mineralientage München,assembly,trucks,3,584
239,The Munich Show - Mineralientage München,assembly,trucks,11,56
239,The Munich Show - Mineralientage München,runtime,cars,1,260
239,The Munich Show - Mineralientage München,runtime,cars,2,675
239,The Munich Show - Mineralientage München,runtime,cars,3,650
239,The Munich Show - Mineralientage München,runtime,cars,11,225
239,The Munich Show - Mineralientage München,runtime,cars,12,100
239,The Munich Show - Mineralientage München,runtime,cars,4,610
239,The Munich Show - Mineralientage München,runtime,busses,4,150
239,The Munich Show - Mineralientage München,runtime,trucks,4,140
239,The Munich Show - Mineralientage München,runtime,trucks,14,60
239,The Munich Show - Mineralientage München,disassembly,cars,1,260
239,The Munich Show - Mineralientage München,disassembly,cars,2,380
239,The Munich Show - Mineralientage München,disassembly,busses,2,120
239,The Munich Show - Mineralientage München,disassembly,trucks,2,172
239,The Munich Show - Mineralientage München,disassembly,trucks,3,308
240,electronica,assembly,cars,4,900
240,electronica,assembly,cars,5,1500
240,electronica,assembly,cars,16,1130
240,electronica,assembly,cars,14,1100
240,electronica,assembly,cars,15,100
240,electronica,assembly,busses,15,780
240,electronica,assembly,trucks,15,20
240,electronica,assembly,trucks,6,572
240,electronica,assembly,trucks,3,648
240,electronica,assembly,trucks,17,1340
240,electronica,assembly,trucks,18,980
240,electronica,runtime,cars,4,900
240,electronica,runtime,cars,5,1500
240,electronica,runtime,cars,16,1130
240,electronica,runtime,cars,14,1100
240,electronica,runtime,cars,15,900
240,electronica,runtime,cars,6,575
240,electronica,runtime,cars,3,650
240,electronica,runtime,cars,17,995
240,electronica,runtime,busses,17,345
240,electronica,runtime,busses,18,75
240,electronica,runtime,trucks,18,640
240,electronica,disassembly,cars,4,900
240,electronica,disassembly,cars,5,1240
240,electronica,disassembly,busses,5,258
240,electronica,disassembly,busses,16,102
240,electronica,disassembly,trucks,16,1028
240,electronica,disassembly,trucks,14,572
241,SEMICON Europa,assembly,cars,5,40
241,SEMICON Europa,assembly,trucks,5,40
241,SEMICON Europa,runtime,cars,7,340
241,SEMICON Europa,runtime,busses,7,30
241,SEMICON Europa,runtime,trucks,7,40
241,SEMICON Europa,disassembly,cars,5,110
241,SEMICON Europa,disassembly,busses,5,30
241,SEMICON Europa,disassembly,trucks,5,80
242,HEIM + HANDWERK/Food&Life,assembly,cars,5,1500
242,HEIM + HANDWERK/Food&Life,assembly,cars,6,10
242,HEIM + HANDWERK/Food&Life,assembly,busses,6,240
242,HEIM + HANDWERK/Food&Life,assembly,trucks,6,324
242,HEIM + HANDWERK/Food&Life,assembly,trucks,7,748
242,HEIM + HANDWERK/Food&Life,assembly,trucks,8,48
242,HEIM + HANDWERK/Food&Life,runtime,cars,5,1500
242,HEIM + HANDWERK/Food&Life,runtime,cars,6,575
242,HEIM + HANDWERK/Food&Life,runtime,cars,7,750
242,HEIM + HANDWERK/Food&Life,runtime,cars,8,800
242,HEIM + HANDWERK/Food&Life,runtime,cars,9,70
242,HEIM + HANDWERK/Food&Life,runtime,cars,10,900
242,HEIM + HANDWERK/Food&Life,runtime,cars,4,900
242,HEIM + HANDWERK/Food&Life,runtime,cars,19,295
242,HEIM + HANDWERK/Food&Life,runtime,busses,19,330
242,HEIM + HANDWERK/Food&Life,runtime,trucks,19,480
242,HEIM + HANDWERK/Food&Life,disassembly,cars,5,1500
242,HEIM + HANDWERK/Food&Life,disassembly,cars,6,575
242,HEIM + HANDWERK/Food&Life,disassembly,cars,7,265
242,HEIM + HANDWERK/Food&Life,disassembly,busses,7,390
242,HEIM + HANDWERK/Food&Life,disassembly,trucks,7,92
242,HEIM + HANDWERK/Food&Life,disassembly,trucks,8,800
242,HEIM + HANDWERK/Food&Life,disassembly,trucks,9,68
242,HEIM + HANDWERK/Food&Life,disassembly,trucks,10,800
243,ISPO Munich,assembly,cars,4,900
243,ISPO Munich,assembly,cars,5,1130
243,ISPO Munich,assembly,busses,5,330
243,ISPO Munich,assembly,trucks,5,40
243,ISPO Munich,assembly,trucks,16,1128
243,ISPO Munich,assembly,trucks,14,352
243,ISPO Munich,runtime,cars,4,900
243,ISPO Munich,runtime,cars,16,1130
243,ISPO Munich,runtime,cars,14,1100
243,ISPO Munich,runtime,cars,15,900
243,ISPO Munich,runtime,cars,3,630
243,ISPO Munich,runtime,busses,3,18
243,ISPO Munich,runtime,busses,17,252
243,ISPO Munich,runtime,trucks,17,400
243,ISPO Munich,disassembly,cars,4,900
243,ISPO Munich,disassembly,cars,5,910
243,ISPO Munich,disassembly,busses,5,300
243,ISPO Munich,disassembly,trucks,5,288
243,ISPO Munich,disassembly,trucks,16,1072
244,Alternative Meisterfeier,assembly,cars,1,180
244,Alternative Meisterfeier,assembly,busses,1,30
244,Alternative Meisterfeier,assembly,trucks,1,48
244,Alternative Meisterfeier,assembly,trucks,2,72
244,Alternative Meisterfeier,runtime,cars,1,40
244,Alternative Meisterfeier,disassembly,cars,1,20
245,Aviation Forum,assembly,cars,5,180
245,Aviation Forum,assembly,busses,5,30
245,Aviation Forum,assembly,trucks,5,120
245,Aviation Forum,runtime,cars,5,560
245,Aviation Forum,runtime,busses,5,30
245,Aviation Forum,runtime,trucks,5,40
245,Aviation Forum,disassembly,cars,5,110
245,Aviation Forum,disassembly,trucks,5,80
246,BAU,assembly,cars,5,1500
246,BAU,assembly,cars,6,575
246,BAU,assembly,cars,7,265
246,BAU,assembly,busses,7,390
246,BAU,assembly,trucks,7,92
246,BAU,assembly,trucks,8,800
246,BAU,assembly,trucks,9,68
246,BAU,assembly,trucks,10,800
246,BAU,runtime,cars,5,1500
246,BAU,runtime,cars,6,575
246,BAU,runtime,cars,7,750
246,BAU,runtime,cars,8,800
246,BAU,runtime,cars,9,70
246,BAU,runtime,cars,10,900
246,BAU,runtime,cars,4,900
246,BAU,runtime,cars,19,765
246,BAU,runtime,busses,19,360
246,BAU,runtime,trucks,19,104
246,BAU,runtime,trucks,18,416
246,BAU,disassembly,cars,5,1500
246,BAU,disassembly,cars,6,575
246,BAU,disassembly,cars,7,750
246,BAU,disassembly,cars,8,800
246,BAU,disassembly,cars,9,70
246,BAU,disassembly,cars,10,85
246,BAU,disassembly,busses,10,630
246,BAU,disassembly,trucks,10,184
246,BAU,disassembly,trucks,4,900
246,BAU,disassembly,trucks,19,1228
246,BAU,disassembly,trucks,18,528
247,Trendset Januar,assembly,cars,5,1350
247,Trendset Januar,assembly,busses,5,150
247,Trendset Januar,assembly,busses,6,90
247,Trendset Januar,assembly,trucks,6,484
247,Trendset Januar,assembly,trucks,7,516
247,Trendset Januar,runtime,cars,5,1500
247,Trendset Januar,runtime,cars,6,575
247,Trendset Januar,runtime,cars,7,750
247,Trendset Januar,runtime,cars,8,800
247,Trendset Januar,runtime,cars,9,70
247,Trendset Januar,runtime,cars,10,900
247,Trendset Januar,runtime,cars,4,485
247,Trendset Januar,runtime,busses,4,270
247,Trendset Januar,runtime,trucks,4,144
247,Trendset Januar,runtime,trucks,19,256
247,Trendset Januar,disassembly,cars,5,650
247,Trendset Januar,disassembly,busses,5,120
247,Trendset Januar,disassembly,trucks,5,480
248,opti (Alternativtermin),assembly,cars,4,900
248,opti (Alternativtermin),assembly,cars,5,10
248,opti (Alternativtermin),assembly,busses,5,150
248,opti (Alternativtermin),assembly,trucks,5,680
248,opti (Alternativtermin),runtime,cars,4,900
248,opti (Alternativtermin),runtime,cars,5,870
248,opti (Alternativtermin),runtime,busses,5,90
248,opti (Alternativtermin),runtime,trucks,5,160
248,opti (Alternativtermin),disassembly,cars,4,900
248,opti (Alternativtermin),disassembly,cars,5,460
248,opti (Alternativtermin),disassembly,busses,5,240
248,opti (Alternativtermin),disassembly,trucks,5,800
248,opti (Alternativtermin),disassembly,trucks,16,200
249,FTTH,assembly,cars,5,300
249,FTTH,assembly,busses,5,60
249,FTTH,assembly,trucks,5,240
249,FTTH,runtime,cars,5,1380
249,FTTH,runtime,busses,5,60
249,FTTH,runtime,trucks,5,60
249,FTTH,runtime,trucks,6,60
249,FTTH,disassembly,cars,5,530
249,FTTH,disassembly,busses,5,90
249,FTTH,disassembly,trucks,5,400
250,f.re.e,assembly,cars,1,260
250,f.re.e,assembly,cars,2,675
250,f.re.e,assembly,cars,12,100
250,f.re.e,assembly,cars,11,225
250,f.re.e,assembly,cars,4,900
250,f.re.e,assembly,cars,3,70
250,f.re.e,assembly,busses,3,360
250,f.re.e,assembly,trucks,3,220
250,f.re.e,assembly,trucks,14,1100
250,f.re.e,assembly,trucks,15,360
250,f.re.e,runtime,cars,1,260
250,f.re.e,runtime,cars,2,675
250,f.re.e,runtime,cars,12,100
250,f.re.e,runtime,cars,11,225
250,f.re.e,runtime,cars,4,900
250,f.re.e,runtime,cars,3,650
250,f.re.e,runtime,cars,14,1100
250,f.re.e,runtime,cars,15,900
250,f.re.e,runtime,cars,16,1130
250,f.re.e,runtime,cars,5,340
250,f.re.e,runtime,busses,5,360
250,f.re.e,runtime,trucks,5,520
250,f.re.e,disassembly,cars,1,260
250,f.re.e,disassembly,cars,2,675
250,f.re.e,disassembly,cars,12,100
250,f.re.e,disassembly,cars,11,225
250,f.re.e,disassembly,cars,4,820
250,f.re.e,disassembly,busses,4,78
250,f.re.e,disassembly,busses,3,282
250,f.re.e,disassembly,trucks,3,368
250,f.re.e,disassembly,trucks,14,1100
250,f.re.e,disassembly,trucks,15,92
251,IMOT,assembly,cars,4,450
251,IMOT,assembly,busses,4,60
251,IMOT,assembly,trucks,4,320
251,IMOT,runtime,cars,4,900
251,IMOT,runtime,cars,5,100
251,IMOT,runtime,busses,5,60
251,IMOT,runtime,trucks,5,80
251,IMOT,disassembly,cars,4,210
251,IMOT,disassembly,busses,4,30
251,IMOT,disassembly,trucks,4,160
253,INHORGENTA MUNICH,assembly,cars,5,1500
253,INHORGENTA MUNICH,assembly,cars,6,260
253,INHORGENTA MUNICH,assembly,busses,6,300
253,INHORGENTA MUNICH,assembly,trucks,6,12
253,INHORGENTA MUNICH,assembly,trucks,7,748
253,INHORGENTA MUNICH,assembly,trucks,8,560
253,INHORGENTA MUNICH,runtime,cars,5,1500
253,INHORGENTA MUNICH,runtime,cars,6,575
253,INHORGENTA MUNICH,runtime,cars,7,750
253,INHORGENTA MUNICH,runtime,cars,8,235
253,INHORGENTA MUNICH,runtime,busses,8,180
253,INHORGENTA MUNICH,runtime,trucks,8,240
253,INHORGENTA MUNICH,disassembly,cars,5,1500
253,INHORGENTA MUNICH,disassembly,cars,6,60
253,INHORGENTA MUNICH,disassembly,busses,6,270
253,INHORGENTA MUNICH,disassembly,trucks,6,244
253,INHORGENTA MUNICH,disassembly,trucks,7,748
253,INHORGENTA MUNICH,disassembly,trucks,8,168
255,CCE,assembly,cars,1,60
255,CCE,assembly,trucks,1,40
255,CCE,runtime,cars,1,260
255,CCE,runtime,cars,2,20
255,CCE,disassembly,cars,1,190
255,CCE,disassembly,busses,1,30
255,CCE,disassembly,trucks,1,40
255,CCE,disassembly,trucks,2,120
256,ICE,assembly,cars,1,260
256,ICE,assembly,cars,2,420
256,ICE,assembly,busses,2,120
256,ICE,assembly,trucks,2,132
256,ICE,assembly,trucks,3,388
256,ICE,runtime,cars,2,655
256,ICE,runtime,cars,3,650
256,ICE,runtime,cars,11,225
256,ICE,runtime,cars,12,100
256,ICE,runtime,cars,4,160
256,ICE,runtime,busses,4,90
256,ICE,runtime,trucks,4,160
256,ICE,disassembly,cars,2,555
256,ICE,disassembly,cars,3,285
256,ICE,disassembly,busses,3,150
256,ICE,disassembly,trucks,3,212
256,ICE,disassembly,trucks,11,224
256,ICE,disassembly,trucks,12,100
256,ICE,disassembly,trucks,4,104
257,IHM,assembly,cars,1,260
257,IHM,assembly,cars,2,500
257,IHM,assembly,busses,2,120
257,IHM,assembly,trucks,2,52
257,IHM,assembly,trucks,12,100
257,IHM,assembly,trucks,11,224
257,IHM,assembly,trucks,4,184
257,IHM,runtime,cars,1,260
257,IHM,runtime,cars,2,675
257,IHM,runtime,cars,12,100
257,IHM,runtime,cars,11,225
257,IHM,runtime,cars,4,900
257,IHM,runtime,cars,3,650
257,IHM,runtime,cars,14,390
257,IHM,runtime,busses,14,180
257,IHM,runtime,trucks,14,280
257,IHM,disassembly,cars,1,260
257,IHM,disassembly,cars,2,675
257,IHM,disassembly,cars,12,100
257,IHM,disassembly,cars,11,225
257,IHM,disassembly,cars,4,10
257,IHM,disassembly,busses,4,210
257,IHM,disassembly,trucks,4,680
257,IHM,disassembly,trucks,3,280
258,STAHLGRUBER Leistungsschau,assembly,cars,1,200
258,STAHLGRUBER Leistungsschau,assembly,busses,1,30
258,STAHLGRUBER Leistungsschau,assembly,trucks,1,28
258,STAHLGRUBER Leistungsschau,assembly,trucks,2,132
258,STAHLGRUBER Leistungsschau,runtime,cars,3,3
258,STAHLGRUBER Leistungsschau,runtime,cars,11,1
258,STAHLGRUBER Leistungsschau,runtime,cars,4,166
258,STAHLGRUBER Leistungsschau,disassembly,cars,1,130
258,STAHLGRUBER Leistungsschau,disassembly,busses,1,30
258,STAHLGRUBER Leistungsschau,disassembly,trucks,1,80
259,FESPA,assembly,cars,1,260
259,FESPA,assembly,cars,2,675
259,FESPA,assembly,cars,12,100
259,FESPA,assembly,cars,11,225
259,FESPA,assembly,cars,4,210
259,FESPA,assembly,busses,4,240
259,FESPA,assembly,trucks,4,448
259,FESPA,assembly,trucks,3,648
259,FESPA,assembly,trucks,14,24
259,FESPA,runtime,cars,1,260
259,FESPA,runtime,cars,2,675
259,FESPA,runtime,cars,12,100
259,FESPA,runtime,cars,11,225
259,FESPA,runtime,cars,4,900
259,FESPA,runtime,cars,3,410
259,FESPA,runtime,busses,3,150
259,FESPA,runtime,trucks,3,88
259,FESPA,runtime,trucks,14,112
259,FESPA,disassembly,cars,1,260
259,FESPA,disassembly,cars,2,675
259,FESPA,disassembly,cars,12,100
259,FESPA,disassembly,cars,11,225
259,FESPA,disassembly,cars,4,300
259,FESPA,disassembly,busses,4,270
259,FESPA,disassembly,trucks,4,328
259,FESPA,disassembly,trucks,3,648
259,FESPA,disassembly,trucks,14,184
260,Performance Days,assembly,cars,1,260
260,Performance Days,assembly,cars,2,675
260,Performance Days,assembly,cars,3,25
260,Performance Days,assembly,busses,3,150
260,Performance Days,assembly,trucks,3,472
260,Performance Days,assembly,trucks,11,224
260,Performance Days,assembly,trucks,12,24
260,Performance Days,runtime,cars,1,260
260,Performance Days,runtime,cars,2,675
260,Performance Days,runtime,cars,3,650
260,Performance Days,runtime,cars,11,225
260,Performance Days,runtime,cars,12,100
260,Performance Days,runtime,cars,4,620
260,Performance Days,runtime,busses,4,150
260,Performance Days,runtime,trucks,4,128
260,Performance Days,runtime,trucks,14,72
260,Performance Days,disassembly,cars,1,260
260,Performance Days,disassembly,cars,2,675
260,Performance Days,disassembly,cars,3,25
260,Performance Days,disassembly,busses,3,150
260,Performance Days,disassembly,trucks,3,472
260,Performance Days,disassembly,trucks,11,224
260,Performance Days,disassembly,trucks,12,24
262,LOPEC,assembly,cars,1,260
262,LOPEC,assembly,cars,2,120
262,LOPEC,assembly,busses,2,60
262,LOPEC,assembly,trucks,2,280
262,LOPEC,runtime,cars,1,260
262,LOPEC,runtime,cars,2,675
262,LOPEC,runtime,cars,12,100
262,LOPEC,runtime,cars,11,185
262,LOPEC,runtime,busses,11,39
262,LOPEC,runtime,busses,4,21
262,LOPEC,runtime,trucks,4,80
262,LOPEC,disassembly,cars,12,76
262,LOPEC,disassembly,cars,11,1
262,LOPEC,disassembly,cars,4,153
262,LOPEC,disassembly,busses,4,30
262,LOPEC,disassembly,trucks,4,160
263,transport logistic,assembly,cars,1,260
263,transport logistic,assembly,cars,2,675
263,transport logistic,assembly,cars,12,100
263,transport logistic,assembly,cars,11,225
263,transport logistic,assembly,cars,4,900
263,transport logistic,assembly,cars,3,570
263,transport logistic,assembly,busses,3,78
263,transport logistic,assembly,busses,14,372
263,transport logistic,assembly,trucks,14,728
263,transport logistic,assembly,trucks,15,900
263,transport logistic,assembly,trucks,16,412
263,transport logistic,runtime,cars,1,260
263,transport logistic,runtime,cars,2,675
263,transport logistic,runtime,cars,12,100
263,transport logistic,runtime,cars,11,225
263,transport logistic,runtime,cars,4,900
263,transport logistic,runtime,cars,3,650
263,transport logistic,runtime,cars,14,1100
263,transport logistic,runtime,cars,15,900
263,transport logistic,runtime,cars,16,1130
263,transport logistic,runtime,cars,5,1500
263,transport logistic,runtime,cars,17,1340
263,transport logistic,runtime,cars,6,575
263,transport logistic,runtime,cars,18,1035
263,transport logistic,runtime,busses,18,303
263,transport logistic,runtime,busses,19,267
263,transport logistic,runtime,trucks,19,880
263,transport logistic,disassembly,cars,1,260
263,transport logistic,disassembly,cars,2,675
263,transport logistic,disassembly,cars,12,100
263,transport logistic,disassembly,cars,11,225
263,transport logistic,disassembly,cars,4,900
263,transport logistic,disassembly,cars,3,650
263,transport logistic,disassembly,cars,14,590
263,transport logistic,disassembly,busses,14,510
263,transport logistic,disassembly,busses,15,60
263,transport logistic,disassembly,trucks,15,840
263,transport logistic,disassembly,trucks,16,1128
263,transport logistic,disassembly,trucks,5,592
264,BLOCKER Salesforce World Tour,assembly,cars,1,140
264,BLOCKER Salesforce World Tour,assembly,busses,1,30
264,BLOCKER Salesforce World Tour,assembly,trucks,1,80
264,BLOCKER Salesforce World Tour,runtime,cars,1,260
264,BLOCKER Salesforce World Tour,runtime,cars,2,20
264,BLOCKER Salesforce World Tour,disassembly,cars,1,140
264,BLOCKER Salesforce World Tour,disassembly,busses,1,30
264,BLOCKER Salesforce World Tour,disassembly,trucks,1,80
266,OutDoor by ISPO,assembly,cars,4,900
266,OutDoor by ISPO,assembly,cars,5,410
266,OutDoor by ISPO,assembly,busses,5,210
266,OutDoor by ISPO,assembly,trucks,5,880
266,OutDoor by ISPO,assembly,trucks,16,80
266,OutDoor by ISPO,runtime,cars,4,900
266,OutDoor by ISPO,runtime,cars,5,1500
266,OutDoor by ISPO,runtime,cars,16,1130
266,OutDoor by ISPO,runtime,cars,14,1100
266,OutDoor by ISPO,runtime,cars,15,900
266,OutDoor by ISPO,runtime,cars,6,575
266,OutDoor by ISPO,runtime,cars,3,125
266,OutDoor by ISPO,runtime,busses,3,360
266,OutDoor by ISPO,runtime,trucks,3,164
266,OutDoor by ISPO,runtime,trucks,17,356
266,OutDoor by ISPO,disassembly,cars,4,900
266,OutDoor by ISPO,disassembly,cars,5,250
266,OutDoor by ISPO,disassembly,busses,5,180
266,OutDoor by ISPO,disassembly,trucks,5,880
267,The smarter E Europe,assembly,cars,4,900
267,The smarter E Europe,assembly,cars,5,1500
267,The smarter E Europe,assembly,cars,16,830
267,The smarter E Europe,assembly,busses,16,300
267,The smarter E Europe,assembly,busses,14,240
267,The smarter E Europe,assembly,trucks,14,860
267,The smarter E Europe,assembly,trucks,15,900
267,The smarter E Europe,assembly,trucks,6,572
267,The smarter E Europe,assembly,trucks,3,68
267,The smarter E Europe,runtime,cars,4,900
267,The smarter E Europe,runtime,cars,5,1500
267,The smarter E Europe,runtime,cars,16,1130
267,The smarter E Europe,runtime,cars,14,1100
267,The smarter E Europe,runtime,cars,15,900
267,The smarter E Europe,runtime,cars,6,575
267,The smarter E Europe,runtime,cars,3,650
267,The smarter E Europe,runtime,cars,17,635
267,The smarter E Europe,runtime,busses,17,420
267,The smarter E Europe,runtime,trucks,17,284
267,The smarter E Europe,runtime,trucks,18,316
267,The smarter E Europe,disassembly,cars,4,900
267,The smarter E Europe,disassembly,cars,5,1160
267,The smarter E Europe,disassembly,busses,5,330
267,The smarter E Europe,disassembly,trucks,5,8
267,The smarter E Europe,disassembly,trucks,16,1128
267,The smarter E Europe,disassembly,trucks,14,384
268,automatica,assembly,cars,1,260
268,automatica,assembly,cars,2,675
268,automatica,assembly,cars,3,650
268,automatica,assembly,cars,11,135
268,automatica,assembly,busses,11,90
268,automatica,assembly,busses,12,99
268,automatica,assembly,busses,4,111
268,automatica,assembly,trucks,4,788
268,automatica,assembly,trucks,14,492
268,automatica,runtime,cars,1,260
268,automatica,runtime,cars,2,675
268,automatica,runtime,cars,3,650
268,automatica,runtime,cars,11,225
268,automatica,runtime,cars,12,100
268,automatica,runtime,cars,4,900
268,automatica,runtime,cars,14,1100
268,automatica,runtime,cars,15,900
268,automatica,runtime,cars,5,670
268,automatica,runtime,busses,5,300
268,automatica,runtime,trucks,5,440
268,automatica,disassembly,cars,1,260
268,automatica,disassembly,cars,2,675
268,automatica,disassembly,cars,3,75
268,automatica,disassembly,busses,3,180
268,automatica,disassembly,trucks,3,392
268,automatica,disassembly,trucks,11,224
268,automatica,disassembly,trucks,12,100
268,automatica,disassembly,trucks,4,44
269,LASER World of PHOTONICS,assembly,cars,5,1500
269,LASER World of PHOTONICS,assembly,cars,6,575
269,LASER World of PHOTONICS,assembly,cars,7,325
269,LASER World of PHOTONICS,assembly,busses,7,390
269,LASER World of PHOTONICS,assembly,trucks,7,32
269,LASER World of PHOTONICS,assembly,trucks,8,800
269,LASER World of PHOTONICS,assembly,trucks,9,68
269,LASER World of PHOTONICS,assembly,trucks,10,900
269,LASER World of PHOTONICS,runtime,cars,5,90
269,LASER World of PHOTONICS,runtime,cars,6,575
269,LASER World of PHOTONICS,runtime,cars,7,750
269,LASER World of PHOTONICS,runtime,cars,8,800
269,LASER World of PHOTONICS,runtime,cars,9,70
269,LASER World of PHOTONICS,runtime,cars,10,900
